Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
9,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1138.25,119.29444444444444,227.65,23.858888888888888,451.25,107.75,25.0,2.896,25.0,34,6.75,17.296296296296298,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4648.3,25338.05
10,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1112.25,108.71666666666667,222.45,21.743333333333332,453.25,87.75,25.0,3.392,25.0,35,7.0,17.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2984.7,28847.45
1,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1423.75,128.30555555555554,284.75,25.661111111111108,481.25,131.75,25.0,3.376,25.0,39,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3770.3,24093.875
2,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1419.75,124.55,283.95,24.91,481.25,153.75,25.0,3.584,25.0,32,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3998.8,26117.075
3,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1094.25,107.31666666666666,218.85,21.46333333333333,459.25,49.75,25.0,3.312,25.0,28,6.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4204.7,32679.05
4,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1274.25,118.31666666666666,254.85,23.663333333333334,481.25,143.75,25.0,3.592,25.0,31,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3797.2,22600.55
5,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1503.25,135.7388888888889,300.65,27.14777777777778,459.25,197.75,25.0,3.136,25.0,31,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4042.8,15499.175
6,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1208.25,109.85,241.65,21.970000000000002,459.25,49.75,25.0,2.736,25.0,23,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2653.8,39643.55
7,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1345.75,126.90555555555557,269.15,25.381111111111114,459.25,127.75,25.0,2.824,25.0,21,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1897.8,27517.175
8,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1474.25,134.42777777777778,294.85,26.885555555555552,481.25,193.75,25.0,2.68,25.0,24,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3704,15114.55
9,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1328.25,114.51666666666667,265.65,22.903333333333332,459.25,127.75,25.0,2.944,25.0,22,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2219.8,19867.55
10,PopularityABCSlotting,SeedSavingsBatching,SShapeRouting,1577.25,145.05,315.45,29.009999999999998,481.25,197.75,25.0,3.312,25.0,39,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2616.2,20345.075
1,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1826.1692120167763,145.2482047114839,365.23384240335525,29.04964094229678,640.9997079093906,241.66401859488883,25.0,3.392,25.0,39,7.0,19.285714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2893.2,31350.746561552336
2,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2329.5389878392707,175.7675330630949,465.9077975678541,35.15350661261898,708.6027325684981,294.8566776397819,25.0,3.592,25.0,39,8.0,20.8125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3661.2,37822.573054030814
3,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2103.5646711748414,164.74588158166313,420.71293423496826,32.949176316332625,657.4108629171205,268.9406880048343,25.0,3.488,25.0,34,7.25,20.310344827586206,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3057.2,40494.9884535547
4,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2178.4625901444333,167.74361311432077,435.69251802888664,33.548722622864155,725.6140947378287,224.26136216933077,25.0,3.48,25.0,46,7.5,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,6224,65719.05216299719
5,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1531.0775100724911,128.02394466827758,306.2155020144982,25.604788933655517,650.2344006687761,70.11067977499789,25.0,3.136,25.0,33,6.25,19.24,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4520.8,67982.46536196086
6,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1280.9231176335516,101.46495816963447,256.1846235267103,20.292991633926892,482.6753807642196,129.88734918494336,25.0,2.776,25.0,21,5.5,19.363636363636363,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1802.8,20770.984035778674
7,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1181.3022709661086,85.9178282436913,236.26045419322173,17.18356564873826,554.681061848885,23.75,25.0,2.816,25.0,20,5.25,20.523809523809526,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2358.8,53790.40103504205
8,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,2111.0831050472757,159.91295788993946,422.21662100945514,31.98259157798789,621.8070488644977,231.0800082298364,25.0,2.704,25.0,22,7.75,19.387096774193548,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3398.3,25463.958486073283
9,PopularityABCSlotting,SeedSavingsBatching,LargestGapRouting,1623.2664590727777,130.73925464606174,324.65329181455553,26.147850929212343,622.005388994056,113.75,25.0,2.992,25.0,32,6.5,19.846153846153847,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3566.7,64182.226620739646
